repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(FI),CV_list(RECALL),CV_list(PRECISION),CV_list(ACCURACY)
30,0.6305376344086021,0.6141787214749139,0.7682488100896152,0.5580456264299813,0.7682488100896152,"[np.float64(0.739658273381295), np.float64(0.7619274809160306), np.float64(0.7873134328358209), np.float64(0.7277428057553956), np.float64(0.7108812949640287), np.float64(0.75098814229249), np.float64(0.7572463768115942), np.float64(0.8057553956834532), np.float64(0.7803030303030303), np.float64(0.7678018575851393), np.float64(0.8018518518518518), np.float64(0.7212283840190817), np.float64(0.7996852517985612), np.float64(0.8043478260869565), np.float64(0.7709923664122138), np.float64(0.7387086513994912), np.float64(0.7834346504559271), np.float64(0.7787915652879156), np.float64(0.7130981346309814), np.float64(0.8357142857142857), np.float64(0.7657041540020264), np.float64(0.7966751918158568), np.float64(0.8152173913043479), np.float64(0.7604433077578858), np.float64(0.8029197080291971), np.float64(0.7675925925925926), np.float64(0.7324074074074074), np.float64(0.770908273381295), np.float64(0.7877697841726619), np.float64(0.7103554340396445)]","[0.5380392156862746, 0.6188970846505093, 0.5770501220738188, 0.49268386599922986, 0.500768049155146, 0.5607433217189315, 0.5080297503434554, 0.5655107973421927, 0.5803771471247199, 0.5622119815668203, 0.6402519893899205, 0.5526695526695526, 0.5888594164456233, 0.5715601965601966, 0.5737073707370737, 0.5490909090909091, 0.5545977011494253, 0.5715601965601966, 0.48390677025527196, 0.5990778227620333, 0.5310758452311448, 0.5905439646342121, 0.5866666666666667, 0.5411209794771439, 0.5772727272727273, 0.5674418604651164, 0.5665768468147847, 0.5494186046511628, 0.5411209794771439, 0.5005370569280344]","[0.739658273381295, 0.7619274809160306, 0.7873134328358209, 0.7277428057553956, 0.7108812949640289, 0.7509881422924901, 0.7572463768115942, 0.8057553956834532, 0.7803030303030303, 0.7678018575851393, 0.8018518518518518, 0.7212283840190817, 0.7996852517985611, 0.8043478260869565, 0.7709923664122138, 0.7387086513994912, 0.7834346504559271, 0.7787915652879156, 0.7130981346309814, 0.8357142857142856, 0.7657041540020264, 0.7966751918158568, 0.8152173913043479, 0.7604433077578858, 0.8029197080291971, 0.7675925925925926, 0.7324074074074074, 0.770908273381295, 0.7877697841726619, 0.7103554340396445]","[0.5898213683855746, 0.6396709633649933, 0.6346153846153846, 0.5846140995656531, 0.578088578088578, 0.6272970263949215, 0.6011904761904762, 0.6142857142857143, 0.6419753086419753, 0.6154487821154487, 0.644863135442588, 0.6250421300977418, 0.6155913978494624, 0.6197183098591549, 0.6428571428571428, 0.6264745534209639, 0.5960679945054945, 0.615546218487395, 0.5891282225237449, 0.6229508196721312, 0.5883889450623525, 0.6195054945054945, 0.625, 0.6019352686019352, 0.625, 0.6204166666666667, 0.6057465453319852, 0.6012605042016806, 0.6066666666666667, 0.6061939268461007]","[0.632258064516129, 0.6838709677419355, 0.632258064516129, 0.5612903225806452, 0.5806451612903226, 0.6064516129032258, 0.567741935483871, 0.6516129032258065, 0.6258064516129033, 0.632258064516129, 0.7290322580645161, 0.5870967741935483, 0.6903225806451613, 0.6516129032258065, 0.6129032258064516, 0.5870967741935483, 0.6645161290322581, 0.6516129032258065, 0.535483870967742, 0.7032258064516129, 0.632258064516129, 0.6838709677419355, 0.6709677419354839, 0.6193548387096774, 0.6516129032258065, 0.632258064516129, 0.6451612903225806, 0.6387096774193548, 0.6193548387096774, 0.535483870967742]"
