repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(FI),CV_list(RECALL),CV_list(PRECISION),CV_list(ACCURACY)
30,0.8840860215053763,0.5958957134800923,0.575679012345679,0.569676931728287,0.575679012345679,"[np.float64(0.6462962962962963), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.6175925925925926), np.float64(0.5), np.float64(0.625), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.6462962962962963), np.float64(0.7925925925925926), np.float64(0.7527777777777779), np.float64(0.6777777777777777), np.float64(0.5), np.float64(0.7601851851851852), np.float64(0.5), np.float64(0.7138888888888888), np.float64(0.5), np.float64(0.5), np.float64(0.7138888888888888), np.float64(0.5), np.float64(0.5925925925925926), np.float64(0.7314814814814816), np.float64(0.5)]","[0.6957204554377698, 0.46551724137931033, 0.46551724137931033, 0.46551724137931033, 0.46551724137931033, 0.46551724137931033, 0.46551724137931033, 0.6551498494961392, 0.46551724137931033, 0.6736842105263158, 0.46551724137931033, 0.46551724137931033, 0.46551724137931033, 0.46551724137931033, 0.46551724137931033, 0.6957204554377698, 0.8348252344416027, 0.7698247698247698, 0.7026854219948849, 0.46551724137931033, 0.7906493506493506, 0.46551724137931033, 0.756070143884892, 0.46551724137931033, 0.46551724137931033, 0.756070143884892, 0.46551724137931033, 0.6221560130010835, 0.7584415584415585, 0.46551724137931033]","[0.6462962962962963, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6175925925925926, 0.5, 0.625, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6462962962962963, 0.7925925925925925, 0.7527777777777778, 0.6777777777777778, 0.5, 0.7601851851851852, 0.5, 0.7138888888888889, 0.5, 0.5, 0.7138888888888889, 0.5, 0.5925925925925926, 0.7314814814814814, 0.5]","[0.8812741312741312, 0.43548387096774194, 0.43548387096774194, 0.43548387096774194, 0.43548387096774194, 0.43548387096774194, 0.43548387096774194, 0.8064671814671815, 0.43548387096774194, 0.95, 0.43548387096774194, 0.43548387096774194, 0.43548387096774194, 0.43548387096774194, 0.43548387096774194, 0.8812741312741312, 0.9002026342451874, 0.790920716112532, 0.743161094224924, 0.43548387096774194, 0.8345238095238094, 0.43548387096774194, 0.8365384615384616, 0.43548387096774194, 0.43548387096774194, 0.8365384615384616, 0.43548387096774194, 0.7796420581655481, 0.7976190476190477, 0.43548387096774194]","[0.9032258064516129, 0.8709677419354839, 0.8709677419354839, 0.8709677419354839, 0.8709677419354839, 0.8709677419354839, 0.8709677419354839, 0.8903225806451613, 0.8709677419354839, 0.9032258064516129, 0.8709677419354839, 0.8709677419354839, 0.8709677419354839, 0.8709677419354839, 0.8709677419354839, 0.9032258064516129, 0.9354838709677419, 0.9032258064516129, 0.8838709677419355, 0.8709677419354839, 0.9161290322580645, 0.8709677419354839, 0.9096774193548387, 0.8709677419354839, 0.8709677419354839, 0.9096774193548387, 0.8709677419354839, 0.8838709677419355, 0.9032258064516129, 0.8709677419354839]"
