repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(FI),CV_list(RECALL),CV_list(PRECISION),CV_list(ACCURACY)
30,0.8127694859038144,0.5060614891218207,0.5504293699186992,0.5123361906351842,0.5504293699186992,"[np.float64(0.5), np.float64(0.496875), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.7586128048780489), np.float64(0.5121951219512195), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.7526676829268293), np.float64(0.5), np.float64(0.7404725609756098), np.float64(0.5), np.float64(0.5), np.float64(0.7254573170731707), np.float64(0.5), np.float64(0.7314024390243903), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.7951981707317074), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.5), np.float64(0.5)]","[0.44321329639889195, 0.44166666666666665, 0.44321329639889195, 0.44321329639889195, 0.44321329639889195, 0.44321329639889195, 0.7861793115186588, 0.46825396825396826, 0.44321329639889195, 0.44321329639889195, 0.44321329639889195, 0.44321329639889195, 0.787601268052131, 0.44321329639889195, 0.7761194029850746, 0.44321329639889195, 0.44321329639889195, 0.7711574952561671, 0.44321329639889195, 0.7706003195617439, 0.44321329639889195, 0.44321329639889195, 0.44321329639889195, 0.8178147659854977, 0.44321329639889195, 0.44321329639889195, 0.44321329639889195, 0.44321329639889195, 0.44321329639889195, 0.44321329639889195]","[0.5, 0.496875, 0.5, 0.5, 0.5, 0.5, 0.7586128048780488, 0.5121951219512195, 0.5, 0.5, 0.5, 0.5, 0.7526676829268293, 0.5, 0.7404725609756098, 0.5, 0.5, 0.7254573170731707, 0.5, 0.7314024390243903, 0.5, 0.5, 0.5, 0.7951981707317073, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.39800995024875624, 0.3975, 0.39800995024875624, 0.39800995024875624, 0.39800995024875624, 0.39800995024875624, 0.8307017543859649, 0.9, 0.39800995024875624, 0.39800995024875624, 0.39800995024875624, 0.39800995024875624, 0.852809706257982, 0.39800995024875624, 0.8467032967032967, 0.39800995024875624, 0.39800995024875624, 0.8912698412698412, 0.39800995024875624, 0.8573446327683616, 0.39800995024875624, 0.39800995024875624, 0.39800995024875624, 0.8492965367965368, 0.39800995024875624, 0.39800995024875624, 0.39800995024875624, 0.39800995024875624, 0.39800995024875624, 0.39800995024875624]","[0.7960199004975125, 0.7910447761194029, 0.7960199004975125, 0.7960199004975125, 0.7960199004975125, 0.7960199004975125, 0.8756218905472637, 0.8009950248756219, 0.7960199004975125, 0.7960199004975125, 0.7960199004975125, 0.7960199004975125, 0.8805970149253731, 0.7960199004975125, 0.8756218905472637, 0.7960199004975125, 0.7960199004975125, 0.8805970149253731, 0.7960199004975125, 0.8756218905472637, 0.7960199004975125, 0.7960199004975125, 0.7960199004975125, 0.8905472636815921, 0.7960199004975125, 0.7960199004975125, 0.7960199004975125, 0.7960199004975125, 0.7960199004975125, 0.7960199004975125]"
